PPD name,count,svc_id
endocrine|fluids and electrolytes|hypernatremia|severe (> 155 meq/dl),3,1739
toxicology|drug overdose|drug overdose- general|suicide gesture,3,1740
endocrine|fluids and electrolytes|hypermagnesemia,3,1741
burns/trauma|trauma - skeletal|bone fracture(s)|pubis|closed,3,1742
gastrointestinal|nutrition|prokinetic agent|metoclopramide,3,1743
surgery|infection|therapeutic antibacterials|sulfonamide|trimethoprim-sulfamethoxazole,3,1744
hematology|coagulation and platelets|anticoagulant administration|conventional heparin therapy,3,1745
neurologic|seizures|seizures|from metabolic cause,3,1746
surgery|intravenous fluids / electrolytes|blood product administration|platelet concentrate,3,1747
pulmonary|disorders of vasculature|pulmonary embolism|with hemodynamic compromise,3,1748
neurologic|pain / agitation / altered mentation|systemic glucocorticoid|parenteral,3,1749
renal|disorder of kidney|acute renal failure|due to cardio-pulmonary bypass,3,1750
admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Appendectomy,3,1751
"infectious diseases|skin, bone and joint infections|necrotizing fasciitis|abdomen/pelvis",3,1752
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Chest pain, epigastric",3,1753
hematology|platelet disorders|thrombocytopenia|heparin-induced,3,1754
endocrine|glucose metabolism|diabetes mellitus|Type I|controlled,3,1755
gastrointestinal|pancreatic disease|pancreatitis|chronic,3,1756
surgery|pulmonary therapies|oxygen therapy (40% to 60%)|face mask,3,1757
cardiovascular|myocardial ischemia / infarction|calcium channel blocker|diltiazem,3,1758
gastrointestinal|abdominal/ general|peritonitis,3,1759
surgery|head and neck surgery|s/p head and neck cancer surgery,3,1760
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Musculoskeletal/Skin|Orthopedic surgery, other",3,1761
cardiovascular|myocardial ischemia / infarction|analgesics|non-narcotic analgesic,3,1762
surgery|pulmonary therapies|ventilator weaning|rapid,3,1763
endocrine|diagnostic studies|CT scan,3,1764
pulmonary|disorders of lung parenchyma|atelectasis/collapse|focal|mild,3,1765
pulmonary|disorders of vasculature|pulmonary embolism|probable by nuclear scan,3,1766
renal|intravenous fluid|colloid administration,3,1767
infectious diseases|GU infections|lower urinary tract infection|without foley catheter,3,1768
admission diagnosis|Additional APACHE  Information|Acute MI location|lateral,3,1769
infectious diseases|medications|prophylactic antibacterials|for surgery|vancomycin,3,1770
cardiovascular|hypertension|sedative agent|lorazepam,3,1771
pulmonary|respiratory failure|failure to wean|due to limited pulmonary reserve,3,1772
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Aortic and Mitral valve replacement,3,1773
gastrointestinal|intestinal disease|inflammatory  bowel disease|ulcerative colitis,3,1774
cardiovascular|myocardial ischemia / infarction|inotropic agent|dopamine <= 5 micrograms/kg/min,3,1775
cardiovascular|chest pain / ASHD|coronary artery disease|no previous CABG,3,1776
pulmonary|surgery / incision and drainage of thorax|pulmonary resection|tumor,3,1777
"cardiovascular|vascular disorders|swollen extremity, etiology unknown",3,1778
gastrointestinal|intestinal disease|vascular insufficiency of intestine,3,1779
neurologic|trauma - CNS|intracranial injury|with loss of consciousness of unknown duration,3,1780
pulmonary|pulmonary infections|pneumonia|community-acquired|viral,3,1781
neurologic|neuromuscular disorders|myopathy|muscular dystrophy,3,1782
renal|electrolyte correction|treatment of hypernatremia|hypotonic fluid,3,1783
endocrine|adrenal disorders|adrenal insufficiency|due to chronic steroid administration,3,1784
burns/trauma|trauma - abdomen|penetrating abdominal trauma,3,1785
cardiovascular|arrhythmias|electrolyte administration|calcium,3,1786
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Overdose, antidepressants (cyclic, lithium)",3,1787
endocrine|fluids and electrolytes|hypernatremia|due to volume depletion,3,1788
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Transphenoidal surgery,3,1789
cardiovascular|hypertension|sedative agent,3,1790
admission diagnosis|Additional APACHE  Information|Number of grafts performed|1,3,1791
infectious diseases|cultures / immuno-assays|legionnaire's urinary antigen,3,1792
pulmonary|vascular disorders|anticoagulant administration|coumadin,3,1793
neurologic|infectious disease of nervous system|meningitis|acute,3,1794
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Complications of prev. peripheral vasc. surgery,surgery for (i.e.ligation of bleeder, exploration and evacuation of hematoma, debridement, pseudoaneurysms, clots, fistula, etc.)",3,1795
cardiovascular|shock|inotropic agent|milrinone,3,1796
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Aneurysm, abdominal aortic",3,1797
pulmonary|disorders of acid base|respiratory alkalosis,3,1798
toxicology|drug overdose|agent specific therapy|calcium channel blockers overdose|glucagon,3,1799
gastrointestinal|medications|antiemetic|phenothiazine|prochlorperazine,3,1800
pulmonary|pleural disorders|broncho-pleural fistula,3,1801
neurologic|procedures / diagnostics|neurosurgery|laminectomy|cervical,3,1802
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Laminectomy/spinal cord decompression (excluding malignancies),3,1803
pulmonary|radiologic procedures / bronchoscopy|bronchoscopy|with bronchial alveolar lavage,3,1804
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|GI surgery, other",3,1805
burns/trauma|trauma - abdomen|hepatic trauma|grade II laceration,3,1806
gastrointestinal|intravenous fluid administration|Lactated Ringer's administration|moderate volume resuscitation (150-250 mls/hr),3,1807
cardiovascular|shock / hypotension|septic shock|organism identified,3,1808
neurologic|neuromuscular disorders|motor neuropathy,3,1809
burns/trauma|trauma|splinting|orthopedic device,3,1810
pulmonary|disorders of vasculature|pulmonary embolism|suspected,3,1811
hematology|oncology and leukemia|myelodysplastic syndrome,3,1812
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Musculoskeletal/Skin|Skin surgery, other",3,1813
gastrointestinal|post-GI surgery|s/p surgery for cancer|liver,3,1814
cardiovascular|vascular disorders|vasculitis|Wegener's granulomatosis,3,1815
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Anaphylaxis,3,1816
pulmonary|ventilation and oxygenation|ventilator weaning|rapid,3,1817
infectious diseases|systemic/other infections|signs and symptoms of sepsis (SIRS)|due to infectious process without organ dysfunction,3,1818
surgery|respiratory failure|ventilatory failure|due to increased CO2 production,3,1819
toxicology|drug overdose|acetaminophen overdose|with acute renal failure,3,1820
pulmonary|pulmonary infections|bacterial infection,3,1821
renal|electrolyte correction|treatment of hyperkalemia|dialysis,3,1822
gastrointestinal|endoscopy/gastric instrumentation|feeding tube,3,1823
neurologic|neuromuscular disorders|myopathy|malignant hyperthermia,3,1824
burns/trauma|trauma - CNS|intracranial injury|no loss of consciousness,3,1825
cardiovascular|arrhythmias|antiarrhythmics|atropine,3,1826
endocrine|intravenous fluid administration|hypotonic fluid administration|half-normal saline solution,3,1827
surgery|pulmonary therapies|mechanical ventilation|synchronized intermittent,3,1828
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Graft, all other bypass (except renal)",3,1829
infectious diseases|systemic/other infections|hematological effect of infection|thrombocytopenia,3,1830
gastrointestinal|intestinal disease|enteric fistula,3,1831
neurologic|disorders of the spinal cord and peripheral nervous system|spinal cord compression|secondary to epidural hematoma,3,1832
infectious diseases|medications|antiviral therapy|valganciclovir,3,1833
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Endarterectomy (other vessels),3,1834
transplant|s/p kidney transplant|hypertension - kidney transplant,3,1835
surgery|obstetrics|vaginal delivery,3,1836
gastrointestinal|medications|antidiarrhea agent|bismuth subsalicylate,3,1837
pulmonary|trauma|chest wall trauma|with flail chest,3,1838
gastrointestinal|intestinal disease|diarrhea|C. difficile colitis|suspected,3,1839
"cardiovascular|vascular disorders|swollen extremity, etiology unknown|r/o lymphedema",3,1840
cardiovascular|chest pain / ASHD|chest pain|r/o aortic dissection,3,1841
gastrointestinal|medications|stress ulcer treatment|antacids,3,1842
"gastrointestinal|radiology, diagnostic and procedures|angiography",3,1843
cardiovascular|non-operative procedures|cardiac angiography|with thrombolysis,3,1844
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Mitral valve repair,3,1845
surgery|pulmonary therapies|mechanical ventilation|tidal volume > 10 ml/kg,3,1846
pulmonary|respiratory failure|acute respiratory failure|drug related|residual general anesthesia,3,1847
neurologic|neuromyopathy therapy|reversal of neuromuscular blockade|neostigmine,3,1848
burns/trauma|trauma|fasciotomy,3,1849
cardiovascular|ventricular dysfunction|inotropic agent|norepinephrine > 0.1 micrograms/kg/min,3,1850
pulmonary|medications|thrombolytic agent,3,1851
pulmonary|vascular disorders|anticoagulant administration|low molecular weight heparin|enoxaparin,3,1852
endocrine|electrolyte correction|treatment of hyponatremia|hypertonic fluid,3,1853
neurologic|altered mental status / pain|coma,3,1854
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Genitourinary|Pre-eclampsia/eclampsia,3,1855
cardiovascular|ventricular dysfunction|nitroglycerin|transdermal,3,1856
cardiovascular|intravenous fluid|Lactated Ringer's administration|aggressive volume resuscitation (>250 mls/hr),3,1857
surgery|immunosuppressives|glucocorticoid administration|parenteral,3,1858
cardiovascular|ventricular disorders|congestive heart failure|combined systolic and diastolic|acute,3,1859
surgery|respiratory failure|ventilatory failure|suspected,3,1860
renal|medications|acetazolamide,3,1861
"gastrointestinal|radiology, diagnostic and procedures|abscess drainage procedure|percutaneous",2,1862
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Bleeding, GI from esophageal varices/portal hypertension",2,1863
hematology|oncological issues|tissue biopsy|lymph node,2,1864
gastrointestinal|biliary disease|cholangitis,2,1865
cardiovascular|ventricular dysfunction|oral diuretic|thiazides,2,1866
pulmonary|medications|bronchodilator|beta-agonist|isoproterenol (Isuprel),2,1867
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Graft, aorto-femoral bypass",2,1868
renal|disorder of acid base|mixed acid base disorder|respiratory acidosis,2,1869
pulmonary|medications|antifungal therapy|voriconazole,2,1870
burns/trauma|burns|topical burn preparation|silver sulfadiazine,2,1871
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Subarachnoid hemorrhage/intracranial aneurysm,2,1872
burns/trauma|intravenous fluids|fluid restriction,2,1873
endocrine|pituitary and temperature regulation|hypothermia|not due to cold environment,2,1874
toxicology|drug overdose|acetaminophen overdose|dosage known,2,1875
neurologic|pain / agitation / altered mentation|systemic glucocorticoid|prednisone,2,1876
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Musculoskeletal/Skin|Musculoskeletal medical, other",2,1877
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Musculoskeletal/Skin|Knee replacement, total (non-traumatic)",2,1878
endocrine|fluids and electrolytes|hyponatremia|moderate (125 - 135 meq/dl),2,1879
cardiovascular|arrhythmias|antiarrhythmics|class I antiarrhythmic|flecainide,2,1880
surgery|infections|necrotizing fasciitis|extremity,2,1881
hematology|bleeding and red blood cell disorders|disorders of hemoglobin|sickle cell disease,2,1882
infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- acute respiratory failure,2,1883
gastrointestinal|intestinal disease|viscus perforation|esophageal,2,1884
neurologic|procedures / diagnostics|angiogram|with cerebral angioplasty,2,1885
neurologic|seizure therapy|anticonvulsant|lamotrigine,2,1886
infectious diseases|medications|therapeutic antibacterials|penicillins|piperacillin,2,1887
cardiovascular|cardiac surgery|s/p CABG < 7 days|minimally invasive,2,1888
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Neuromuscular medical, other",2,1889
toxicology|drug overdose|agent specific therapy|beta blockers overdose|glucagon,2,1890
burns/trauma|skin care|systemic glucocorticoid,2,1891
endocrine|glucose metabolism|glucose|D5NS,2,1892
renal|electrolyte imbalance|hypomagnesemia|due to drugs,2,1893
surgery|vascular surgery|hemorrhage|neck hematoma post carotid endarterectomy|right,2,1894
cardiovascular|cardiac surgery|s/p CABG >= 7 days,2,1895
infectious diseases|procedures|CT scan|pelvis,2,1896
pulmonary|ventilation and oxygenation|CPAP/PEEP therapy|reduce CPAP as tolerated,2,1897
cardiovascular|vascular disorders|peripheral vascular ischemia|postoperative,2,1898
general|immunological diseases|amyloidosis,2,1899
"infectious diseases|skin, bone and joint infections|diabetic foot infection",2,1900
toxicology|drug overdose|agent specific therapy|beta blockers overdose|isoproterenol,2,1901
renal|intravenous fluid|hypotonic fluid administration|half-normal saline solution,2,1902
cardiovascular|shock|inotropic agent|epinephrine <= 0.1 micrograms/kg/min,2,1903
pulmonary|disorders of lung parenchyma|interstitial lung disease|sarcoidosis,2,1904
cardiovascular|myocardial ischemia / infarction|alpha/beta blocker|labetalol,2,1905
burns/trauma|trauma|focussed abdominal sonography,2,1906
renal|disorder of urinary tract|lower urinary tract calculus,2,1907
surgery|infections|wound infection,2,1908
renal|medications|systemic antibiotics|penicillins,2,1909
cardiovascular|vascular disorders|anticoagulant administration|conventional heparin therapy|subcutaneous,2,1910
burns/trauma|intravenous fluids|blood product administration,2,1911
burns/trauma|trauma - chest|lung trauma|with pleural effusion|hemothorax,2,1912
pulmonary|medications|antifungal therapy|caspofungin,2,1913
pulmonary|ventilation and oxygenation|mechanical ventilation|volume assured,2,1914
cardiovascular|ventricular dysfunction|nitroglycerin|sublingual,2,1915
neurologic|procedures / diagnostics|neurosurgery|laminectomy|thoracic,2,1916
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Thrombectomy (with general anesthesia),2,1917
surgery|orthopedic surgery|s/p hip surgery,2,1918
toxicology|drug overdose|acetaminophen overdose|dosage unknown,2,1919
burns/trauma|intravenous fluids|normal saline administration|fluid bolus (250-1000mls),2,1920
renal|dialysis|arteriovenous shunt for renal dialysis,2,1921
endocrine|electrolyte correction|treatment of hyperkalemia|kayexalate,2,1922
endocrine|fluids and electrolytes|hyperkalemia|severe (> 6.1 meq/dl),2,1923
pulmonary|surgery / incision and drainage of thorax|pulmonary resection|wedge,2,1924
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Genitourinary|Renal bleeding,2,1925
